순위,등록번호,상호,시공능력평가액(천원),
"322","111677","주식회사 성호넷","  18,119,000"
"323","110094","한애전자(주)","  18,025,500"
"324","330060","에스엔티(주)","  17,896,500"
"325","540216","(주)케이엔정보기술","  17,858,600"
"326","120359","(주)셀콤","  17,851,600"
"327","110578","(주)두레정보통신","  17,826,100"
"328","140082","대한정보통신(주)","  17,817,000"
"329","111829","(주)두손씨에스티","  17,742,600"
"330","150101","(주)빅스타건설","  17,730,100"
"331","170034","정화통신(주)","  17,694,300"
"332","140062","(주)대양정보통신","  17,690,900"
"333","111071","경우전기(주)","  17,555,000"
"334","310163","(주)트라콤","  17,504,900"
"335","350033","(주)서광시스템","  17,501,100"
"336","150514","진흥씨앤씨(주)","  17,475,800"
"337","200953","(주)투데이게이트","  17,469,900"
"338","311113","(주)아프로시스템즈","  17,453,300"
"339","120062","주식회사 서전텔콤","  17,446,900"
"340","120049","(합)조광","  17,419,700"
"341","420172","주식회사 솔버아이티","  17,413,800"
"342","201652","(주)미소아이티","  17,383,900"
"343","112347","(주)포어링크","  17,341,800"
"344","350126","(주)기산이앤씨","  17,331,500"
"345","110236","(주)세하통신","  17,293,700"
"346","111386","일성건설(주)","  17,274,700"
"347","113500","(주)미소건영","  17,182,500"
"348","110244","(주)삼지엔지니어링","  17,141,000"
"349","112379","주식회사 컴포스","  17,126,900"
"350","120619","(주)한우","  17,124,900"
"351","120060","주식회사 대하정보기술","  17,111,400"
"352","200764","(주)포소드","  17,078,900"
"353","113167","(주)콤위즈","  17,073,500"
"354","110062","태성전기통신(주)","  17,051,500"
"355","110517","계림통신건설(주)","  16,977,200"
"356","202351","(주)알티솔루션","  16,952,800"
"357","112141","주식회사 유진인프라코어","  16,920,800"
"358","140012","(주)제이엔테크","  16,859,000"
"359","130049","주식회사 명광","  16,851,500"
"360","320090","(주)레오테크","  16,845,100"
"361","320330","주식회사 카네비모빌리티(Kanavi Mobility Co.,Ltd.)","  16,816,000"
"362","200046","(주)한결아이앤씨","  16,760,600"
"363","120089","(주)글로벌엔씨","  16,748,300"
"364","200122","(주)유비라인","  16,684,100"
"365","510341","주식회사 한국크레아","  16,668,800"
"366","130434","에스오에스미디어(주)","  16,649,200"
"367","111336","(주)대경바스컴","  16,631,500"
"368","110410","(주)메가텔","  16,619,700"
"369","130374","창조통신(주)","  16,594,100"
"370","202567","(주)메이머스트","  16,553,200"
"371","130109","(주)명광","  16,552,000"
"372","110594","가락전자(주)","  16,521,600"
"373","111815","(주)네오티스","  16,473,000"
"374","200698","주식회사 아하 (AHA Co.,Ltd)","  16,460,500"
"375","620232","(주)유앤아이씨","  16,439,000"
"376","112151","(주)엠케이씨티","  16,425,400"
"377","310481","(주)신평통신","  16,402,600"
"378","150207","(주)예성전기통신","  16,397,900"
"379","110009","한소리이앤씨(주)","  16,369,900"
"380","540241","(주)유알정보기술","  16,345,900"
"381","420141","세림티에스지(주)","  16,344,200"
"382","201172","신세계건설(주)","  16,329,600"
"383","110336","성우정보통신(주)","  16,304,900"
"384","111013","하모니씨앤씨(주)","  16,267,700"
"385","150508","청우통신(주)","  16,226,500"
"386","110066","주식회사 남두","  16,202,100"
"387","140482","싸이버테크(주)","  16,189,900"
"388","110028","동해정보통신(주)","  16,178,000"
"389","201165","모바일파킹 유한회사","  16,105,700"
"390","110549","(주)코콤","  16,093,200"
"391","310952","주식회사 아이엘","  16,088,400"
"392","111201","(주)링네트","  16,077,000"
"393","120069","한신전자(주)","  16,072,000"
"394","150366","동보정보통신(주)","  16,059,400"
"395","202522","(주)서경산업","  16,055,600"
"396","350279","주식회사 에이치케이시스템","  15,989,200"
"397","113026","주식회사 엠젠솔루션(MGEN SOLUTION CO., LTD.)","  15,974,900"
"398","110296","금강산업(주)","  15,952,300"
"399","310076","(주)용화전기통신","  15,913,300"
"400","180024","청암기업(주)","  15,864,900"
"401","201174","(주)에스오에이텔레콤","  15,854,400"
"402","201924","씨엠티정보통신(주)","  15,800,600"
"403","530019","주식회사 성일","  15,788,500"
"404","201474","(주)티제이원","  15,763,300"
"405","150137","동진통신(주)","  15,758,200"
"406","113278","원일정보통신(주)","  15,745,300"
"407","111287","합자회사 화인에스앤컴퍼니","  15,743,200"
"408","120471","(주)베가통신","  15,734,300"
"409","140390","(주)디테코","  15,720,300"
"410","201585","(주)조은정보","  15,707,300"
"411","120100","주식회사 금양통신","  15,699,000"
"412","150079","동일통신(주)","  15,693,300"
"413","310799","(주)아이트로닉스","  15,686,900"
"414","201436","(주)원캐스트 ","  15,680,000"
"415","110305","에쓰이씨 주식회사 (SEC Co., Ltd.)","  15,669,900"
"416","201067","(주)케이비에스비즈니스","  15,662,100"
"417","350199","대방건설(주)","  15,644,300"
"418","150215","참조은정보통신(주)","  15,637,700"
"419","112703","굿어스(주)","  15,625,500"
"420","110039","더원네트웍스(주)","  15,615,400"
"421","120258","(주)인포스텍","  15,609,900"
"422","310765","(주)서인디지탈","  15,572,300"
"423","110732","(주)삼진일렉스","  15,556,800"
"424","310641","(주)이제이텍","  15,555,500"
"425","130023","중앙통신(주)","  15,554,000"
"426","112815","(주)하이넷네트웍스","  15,536,000"
"427","111441","한아름정보통신(주)","  15,535,900"
"428","311492","(주)위넷시스템","  15,520,800"
"429","120061","(주)한성아이넷","  15,489,100"
"430","113025","(주)필라테크","  15,483,200"
"431","350289","(주)신화전공","  15,472,900"
"432","202373","주식회사 아이닛 (iNIT Co., Ltd.)","  15,458,000"
"433","150180","주식회사 오션","  15,413,300"
"434","200209","(주)아파트피아","  15,401,400"
"435","170155","한국텔레콤(주)","  15,388,400"
"436","610017","피닉스엔지니어링(주)","  15,355,600"
"437","202538","(사)해오름장애인협회","  15,351,600"
"438","311401","(주)에스티엔인포텍","  15,334,500"
"439","150492","(주)한영정보통신","  15,332,500"
"440","113063","주식회사 인테크","  15,309,600"
"441","201495","(주)삼성티엔지","  15,295,600"
"442","110507","종합전기(주)","  15,294,600"
"443","150303","(주)세광통신","  15,288,300"
"444","200851","(주)유엔네트웍스","  15,285,500"
"445","320082","(주)유리네트웍스","  15,266,900"
"446","130325","주식회사 이스젠","  15,252,200"
"447","112546","주식회사 대영아이오티","  15,203,600"
"448","204224","주식회사 씨아이테크(CITECH CO.,LTD.)","  15,126,400"
"449","520097","다운이엔씨(주)","  15,094,700"
"450","130440","주식회사 새암정보기술","  15,090,400"
"451","310228","주식회사 현명","  15,090,300"
"452","201916","(주)지오통신","  15,088,300"
"453","111239","정광(주)","  15,076,000"
"454","111203","(주)케빅","  15,050,600"
"455","510440","이호기술단(주)","  15,046,600"
"456","150033","대신네트웍스(주)","  15,023,500"
"457","113355","우민전기 주식회사","  15,015,600"
"458","112712","나이스인프라 주식회사(NICE Infra Co., Ltd)","  15,006,800"
"459","130398","(주)센텍","  14,992,500"
"460","200966","(주)건명테크윈","  14,969,600"
"461","112011","주식회사 에프엔지네트웍스 (FNG NETWORKS Co. Ltd.)","  14,943,200"
"462","111340","주식회사 온품(OnPoom Corporation)","  14,928,200"
"463","510403","주식회사 제니스네트웍","  14,928,100"
"464","110416","서울데이타통신(주)","  14,924,200"
"465","150096","(주)한일통신","  14,918,800"
"466","310768","(주)지인테크","  14,868,400"
"467","110228","삼형전자(주)","  14,865,300"
"468","111449","(주)케이씨씨건설","  14,849,600"
"469","200007","(주)케이웍스","  14,836,800"
"470","150250","(주)한텔","  14,804,400"
"471","200974","(주)유영정보통신","  14,801,400"
"472","113119","키엔컴(주)","  14,793,200"
"473","113117","에이치디에스(주)","  14,785,000"
"474","550102","(주)세종정보통신","  14,737,900"
